Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgEssentialStrictModified,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclLibunit,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProgunit,CountDeclProperty,CountDeclPropertyAuto,CountDeclSubprogram,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPackageCoupled,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,EssentialStrictModified,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxEssentialStrictModified,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SumEssentialStrictModified
Public Constructor,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.Builder",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,3,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Constructor,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.Builder",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,3,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.build",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.cardinality",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,1,2,,,0,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.configKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,1,2,,,0,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.description",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,1,2,,,0,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.key",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,1,2,,,0,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.name",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,1,2,,,0,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.param",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,,,,4,1,2,,,4,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.priority",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,1,2,,,0,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.status",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,1,2,,,0,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder.tag",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,1,2,,,0,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Enum Type,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Cardinality",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,1,1,1,1,,0,0,0,0,1,0,0,,0,1,,,,,2,2,,,,,,,2,2,,0,,,0,0,,2,,,,,,,,,10,2,,,,8,5,3,,,0,,,,,,,,,,,,5,4,2,,,,2,,,,,,,,,1,1,1,1,,,1,0,,100,0.00,2,2,2,2,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Cardinality.valueOf",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,,,1,,0,0,0,0,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Cardinality.values",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,,,1,,0,0,0,0,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Enum Type,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Priority",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,1,1,1,1,,0,0,0,0,1,0,0,,0,1,,,,,2,5,,,,,,,2,2,,0,,,0,0,,2,,,,,,,,,13,2,,,,11,5,6,,,0,,,,,,,,,,,,8,7,2,,,,5,,,,,,,,,1,1,1,1,,,1,0,,100,0.00,2,2,2,2,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Priority.valueOf",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,,,1,,0,0,0,0,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Priority.values",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,,,1,,0,0,0,0,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Constructor,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Rule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,2,,,0,,,,,,,,,4,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Constructor,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Rule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,,,,6,1,4,,,0,,,,,,,,,6,,1,4,5,1,,,,4,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Enum Type,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Status",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,1,1,1,1,,0,0,0,0,1,0,0,,0,1,,,,,2,1,,,,,,,2,2,,0,,,0,0,,2,,,,,,,,,9,2,,,,7,4,2,,,0,,,,,,,,,,,,3,3,2,,,,1,,,,,,,,,1,1,1,1,,,1,0,,100,0.00,2,2,2,2,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Status.valueOf",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,,,1,,0,0,0,0,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Status.values",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,,,1,,0,0,0,0,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.addParam",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.addTag",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,,,2,,2,1,3,1,,,,2,,,2,2,4,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.cardinality",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.cardinality",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.configKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.configKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.description",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.description",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.key",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.key",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.name",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.name",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.params",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.priority",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.priority",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.status",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.status",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Rule.tags",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Package,"net.siliconcode.sonar.quamoco.sensor",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/package-info.java,,,,,,,1,1,1,1,,9,0,6,2,,,,4,0,0,3,,,,10,0,,,,,,,10,,,0,,,2,2,,6,,,,,,,,,298,25,,,,117,75,43,,,156,,,,,,,,,,,,73,90,70,,,,20,,,,,,,,,3,3,3,1,,,,2,,,1.33,13,13,13,10,
Public Class,"net.siliconcode.sonar.quamoco.sensor.QuamocoCSharpSensor",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoCSharpSensor.java,,,,,,,1,1,1,1,,7,0,6,1,1,2,0,,0,0,,,,,4,0,,,,,,,4,9,,0,,,0,1,,3,,,,,,,,,78,7,,,,38,20,19,,,33,,,,,,,,,,,,17,25,17,,,,8,,,,,,,,,2,2,2,1,,,2,1,,0,0.87,5,5,5,4,
Private Class,"net.siliconcode.sonar.quamoco.sensor.QuamocoCSharpSensor.CSharpParserConstructor",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoCSharpSensor.java,,,,,,,1,1,1,1,,11,0,6,5,1,0,0,,0,0,,,,,1,0,,,,,,,1,1,,0,,,1,0,,0,,,,,,,,,19,1,,,,8,5,4,,,10,,,,,,,,,,,,4,6,5,,,,1,,,,,,,,,1,1,1,1,,,1,0,,0,1.25,1,1,1,1,
Private Method,"net.siliconcode.sonar.quamoco.sensor.QuamocoCSharpSensor.CSharpParserConstructor.loadFile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoCSharpSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,,,,6,4,4,,,5,,,,,,,,,1,,1,4,5,4,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.83,,,,,
Public Constructor,"net.siliconcode.sonar.quamoco.sensor.QuamocoCSharpSensor.QuamocoCSharpSensor",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoCSharpSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,2,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Protected Method,"net.siliconcode.sonar.quamoco.sensor.QuamocoCSharpSensor.getLanguage",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoCSharpSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.sensor.QuamocoCSharpSensor.shouldExecuteOnProject",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoCSharpSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,2,2,,,0,,,,,,,,,4,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.sensor.QuamocoCSharpSensor.utilizeParser",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoCSharpSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,21,1,,,,15,7,11,,,5,,,,,,,,,7,,2,9,11,7,,,,4,,,2,2,2,1,,,,,,,,,,1,,,0.33,,,,,
Public Class,"net.siliconcode.sonar.quamoco.sensor.QuamocoJavaSensor",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoJavaSensor.java,,,,,,,1,1,1,1,,9,0,8,1,1,2,0,,0,0,,,,,4,0,,,,,,,4,9,,0,,,0,1,,3,,,,,,,,,85,7,,,,44,20,24,,,34,,,,,,,,,,,,20,29,17,,,,12,,,,,,,,,3,3,3,1,,,2,2,,0,0.77,6,6,6,4,
Private Class,"net.siliconcode.sonar.quamoco.sensor.QuamocoJavaSensor.JavaParserConstructor",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoJavaSensor.java,,,,,,,1,1,1,1,,10,0,5,5,1,0,0,,0,0,,,,,1,0,,,,,,,1,1,,0,,,1,0,,0,,,,,,,,,18,1,,,,7,4,3,,,10,,,,,,,,,,,,3,5,4,,,,1,,,,,,,,,1,1,1,1,,,1,0,,0,1.43,1,1,1,1,
Private Method,"net.siliconcode.sonar.quamoco.sensor.QuamocoJavaSensor.JavaParserConstructor.loadFile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoJavaSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,,,,5,3,3,,,5,,,,,,,,,1,,1,3,4,3,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.00,,,,,
Public Constructor,"net.siliconcode.sonar.quamoco.sensor.QuamocoJavaSensor.QuamocoJavaSensor",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoJavaSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,2,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Protected Method,"net.siliconcode.sonar.quamoco.sensor.QuamocoJavaSensor.getLanguage",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoJavaSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.sensor.QuamocoJavaSensor.shouldExecuteOnProject",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/sensor/QuamocoJavaSensor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,2,2,,,0,,,,,,,,,4,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
